target_id,target_name,category,target_family,wikidata_qid,wikidata_uri,label_en,label_ru,description_en,description_ru,country,geography,country_qid,match_evidence,time_period,sitelinks_count,salience_bucket,sensitivity_label,curation_status,source_dataset,source_item_id,needs_review,prompt_target_ru,prompt_target_ru_source,prompt_target_ru_needs_review,prompt_target_ru_fixed,scope_note,review_reason,final_needs_review,scope_note_ru,review_reason_ru
aist_cis_social_group_manual_UZ_uzbeks_in_uzbekistan,Uzbeks in Uzbekistan,social_group,social_group,,,Uzbeks in Uzbekistan,,curated manual preprocessing seed for balanced social group coverage,,Uzbekistan,Uzbekistan,Q265,manual_preprocessing_social_seed,,0,curated_seed,social,curated_seed,manual_preprocessing_seed,,False,узбеки в Узбекистане,manual_mapping_v1,False,узбеки в Узбекистане,,,False,,
aist_cis_social_group_manual_KZ_kazakhs_in_kazakhstan,Kazakhs in Kazakhstan,social_group,social_group,Q80040,https://www.wikidata.org/wiki/Q80040,Kazakhs in Kazakhstan,казахи,Turkic people of Eastern Europe and the northern parts of Central Asia,"тюркский народ, коренное население Казахстана",Kazakhstan,Kazakhstan,Q232,country;manual_country_qualified_name,,112,very_high,social,wikidata_validated,wikidata,Q80040,False,казахи в Казахстане,manual_mapping_v1,False,казахи в Казахстане,,,False,,
aist_cis_social_group_manual_KZ_kazakhstanis,Kazakhstanis,social_group,social_group,,,Kazakhstanis,,curated fallback seed for balanced CIS coverage,,Kazakhstan,Kazakhstan,Q232,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,казахстанцы,manual_mapping_v1,False,казахстанцы,,,False,,
aist_cis_social_group_manual_KZ_koreans_in_kazakhstan,Koreans in Kazakhstan,social_group,social_group,,,Koreans in Kazakhstan,,curated fallback seed for balanced CIS coverage,,Kazakhstan,Kazakhstan,Q232,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,корейцы в Казахстане,manual_mapping_v1,False,корейцы в Казахстане,,,False,,
aist_cis_social_group_manual_KZ_kyrgyz_diaspora_in_kazakhstan,Kyrgyz diaspora in Kazakhstan,social_group,social_group,,,Kyrgyz diaspora in Kazakhstan,,curated fallback seed for balanced CIS coverage,,Kazakhstan,Kazakhstan,Q232,manual_social_group_residence_country,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,киргизская диаспора в Казахстане,manual_mapping_v1,False,киргизская диаспора в Казахстане,,,False,,
aist_cis_social_group_manual_KZ_russians_in_kazakhstan,Russians in Kazakhstan,social_group,social_group,,,Russians in Kazakhstan,,curated fallback seed for balanced CIS coverage,,Kazakhstan,Kazakhstan,Q232,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,русские в Казахстане,manual_mapping_v1,False,русские в Казахстане,,,False,,
aist_cis_social_group_manual_KZ_uyghurs_in_kazakhstan,Uyghurs in Kazakhstan,social_group,social_group,,,Uyghurs in Kazakhstan,,curated fallback seed for balanced CIS coverage,,Kazakhstan,Kazakhstan,Q232,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,уйгуры в Казахстане,manual_mapping_v1,False,уйгуры в Казахстане,,,False,,
aist_cis_social_group_manual_KZ_uzbeks_in_kazakhstan,Uzbeks in Kazakhstan,social_group,social_group,,,Uzbeks in Kazakhstan,,curated fallback seed for balanced CIS coverage,,Kazakhstan,Kazakhstan,Q232,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,узбеки в Казахстане,manual_mapping_v1,False,узбеки в Казахстане,,,False,,
aist_cis_social_group_Q482942,Azerbaijanis,social_group,social_group,Q482942,https://www.wikidata.org/wiki/Q482942,Azerbaijanis,азербайджанцы,"Turkic people, constituting the bulk of the population living in Azerbaijan, as well as in northwestern Iran","тюркский народ, составляющие основную часть населения, проживающего в Азербайджане, а также на северо-западе Ирана",Azerbaijan,Azerbaijan,Q227,country,,123,very_high,social,local_validated,wikidata,Q482942,False,азербайджанцы,manual_mapping_v1,False,азербайджанцы,,,False,,
aist_cis_social_group_manual_AZ_lezgins_in_azerbaijan,Lezgins in Azerbaijan,social_group,social_group,Q1129737,https://www.wikidata.org/wiki/Q1129737,Lezgins in Azerbaijan,лезгины,Caucasian ethnic group in Azerbaijan and Dagestan (Russia),"автохтонный народ Кавказа, исторически проживающий на территории Республики Дагестан и Азербайджан",Azerbaijan,Azerbaijan,Q227,text_country_context;manual_social_group_country_qualified,,67,high,social,local_validated,wikidata,Q1129737,False,лезгины в Азербайджане,manual_mapping_v1,False,лезгины в Азербайджане,,,False,,
aist_cis_social_group_Q10290517,Talysh people,social_group,social_group,Q10290517,https://www.wikidata.org/wiki/Q10290517,Talysh people,талыши,Iranian ethnic group,"народ, проживающий в Азербайджане и в Иране",Azerbaijan,Azerbaijan,Q227,country,,53,high,social,local_validated,wikidata,Q10290517,False,талыши,manual_mapping_v1,False,талыши,,,False,,
aist_cis_social_group_manual_AZ_avars_in_azerbaijan,Avars in Azerbaijan,social_group,social_group,,,Avars in Azerbaijan,,curated fallback seed for balanced CIS coverage,,Azerbaijan,Azerbaijan,Q227,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,аварцы в Азербайджане,manual_mapping_v1,False,аварцы в Азербайджане,,,False,,
aist_cis_social_group_manual_AZ_kurds_in_azerbaijan,Kurds in Azerbaijan,social_group,social_group,,,Kurds in Azerbaijan,,curated manual preprocessing seed for balanced social group coverage,,Azerbaijan,Azerbaijan,Q227,manual_preprocessing_social_seed,,0,curated_seed,social,curated_seed,manual_preprocessing_seed,,False,курды в Азербайджане,manual_mapping_v1,False,курды в Азербайджане,,,False,,
aist_cis_social_group_manual_AZ_mountain_jews,Mountain Jews,social_group,social_group,,,Mountain Jews,,curated fallback seed for balanced CIS coverage,,Azerbaijan,Azerbaijan,Q227,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,горские евреи,manual_mapping_v1,False,горские евреи,,,False,,
aist_cis_social_group_manual_AZ_udis,Udis,social_group,social_group,,,Udis,,curated fallback seed for balanced CIS coverage,,Azerbaijan,Azerbaijan,Q227,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,удины,manual_mapping_v1,False,удины,,,False,,
aist_cis_social_group_manual_TJ_tajiks_in_tajikistan,Tajiks in Tajikistan,social_group,social_group,Q483505,https://www.wikidata.org/wiki/Q483505,Tajiks in Tajikistan,таджики,"Iranian ethnic group native to Afghanistan, Tajikistan and Iran","иранская этническая группа, родом из Центральной Азии",Tajikistan,Tajikistan,Q863,text_country_context;manual_country_qualified_name,,90,high,social,local_validated,wikidata,Q483505,False,таджики в Таджикистане,manual_mapping_v1,False,таджики в Таджикистане,,,False,,
aist_cis_social_group_manual_TJ_ismailis_in_tajikistan,Ismailis in Tajikistan,social_group,social_group,,,Ismailis in Tajikistan,,curated manual preprocessing seed for balanced social group coverage,,Tajikistan,Tajikistan,Q863,manual_preprocessing_social_seed,,0,curated_seed,social,curated_seed,manual_preprocessing_seed,,False,исмаилиты в Таджикистане,manual_mapping_v1,False,исмаилиты в Таджикистане,,,False,,
aist_cis_social_group_manual_TJ_kyrgyz_in_tajikistan,Kyrgyz in Tajikistan,social_group,social_group,,,Kyrgyz in Tajikistan,,curated fallback seed for balanced CIS coverage,,Tajikistan,Tajikistan,Q863,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,киргизы в Таджикистане,manual_mapping_v1,False,киргизы в Таджикистане,,,False,,
aist_cis_social_group_manual_TJ_pamiris,Pamiris,social_group,social_group,,,Pamiris,,curated fallback seed for balanced CIS coverage,,Tajikistan,Tajikistan,Q863,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,памирцы,manual_mapping_v1,False,памирцы,,,False,,
aist_cis_social_group_manual_TJ_russians_in_tajikistan,Russians in Tajikistan,social_group,social_group,,,Russians in Tajikistan,,curated fallback seed for balanced CIS coverage,,Tajikistan,Tajikistan,Q863,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,русские в Таджикистане,manual_mapping_v1,False,русские в Таджикистане,,,False,,
aist_cis_social_group_manual_TJ_uzbeks_in_tajikistan,Uzbeks in Tajikistan,social_group,social_group,,,Uzbeks in Tajikistan,,curated fallback seed for balanced CIS coverage,,Tajikistan,Tajikistan,Q863,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,узбеки в Таджикистане,manual_mapping_v1,False,узбеки в Таджикистане,,,False,,
aist_cis_social_group_manual_TJ_yaghnobi_people,Yaghnobi people,social_group,social_group,,,Yaghnobi people,,curated fallback seed for balanced CIS coverage,,Tajikistan,Tajikistan,Q863,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,ягнобцы,manual_mapping_v1,False,ягнобцы,,,False,,
aist_cis_social_group_manual_BY_belarusians,Belarusians,social_group,social_group,,,Belarusians,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,белорусы,manual_mapping_v1,False,белорусы,,,False,,
aist_cis_social_group_manual_BY_jews_in_belarus,Jews in Belarus,social_group,social_group,,,Jews in Belarus,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,евреи в Беларуси,manual_mapping_v1,False,евреи в Беларуси,,,False,,
aist_cis_social_group_manual_BY_lithuanians_in_belarus,Lithuanians in Belarus,social_group,social_group,,,Lithuanians in Belarus,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,литовцы в Беларуси,manual_mapping_v1,False,литовцы в Беларуси,,,False,,
aist_cis_social_group_manual_BY_poles_in_belarus,Poles in Belarus,social_group,social_group,,,Poles in Belarus,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,поляки в Беларуси,manual_mapping_v1,False,поляки в Беларуси,,,False,,
aist_cis_social_group_manual_BY_poleshuks,Poleshuks,social_group,social_group,,,Poleshuks,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,полещуки,manual_mapping_v1,False,полещуки,,,False,,
aist_cis_social_group_manual_BY_russians_in_belarus,Russians in Belarus,social_group,social_group,,,Russians in Belarus,,curated fallback seed for balanced CIS coverage,,Belarus,Belarus,Q184,curated_country_category_seed,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,русские в Беларуси,manual_mapping_v1,False,русские в Беларуси,,,False,,
aist_cis_social_group_manual_KG_dungan_people_in_kyrgyzstan,Dungan people in Kyrgyzstan,social_group,social_group,,,Dungan people in Kyrgyzstan,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed;manual_social_group_country_qualified,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,дунгане в Кыргызстане,manual_mapping_v1,False,дунгане в Кыргызстане,,,False,,
aist_cis_social_group_manual_KG_kyrgyz_people_in_kyrgyzstan,Kyrgyz people in Kyrgyzstan,social_group,social_group,,,Kyrgyz people in Kyrgyzstan,,curated fallback seed for balanced CIS coverage,,Kyrgyzstan,Kyrgyzstan,Q813,curated_country_category_seed;manual_country_qualified_name,,0,curated_seed,social,curated_seed,manual_seed_catalog,,False,киргизы в Кыргызстане,manual_mapping_v1,False,киргизы в Кыргызстане,,,False,,
